Unnamed: 0.1,Unnamed: 0,index,suid,headline,timestamp_clean,relevant,sentiment_international,sentiment_economy,sentiment_financial_markets,sentiment_consumer,sentiment_housing,sentiment_labor,sentiment_inflation,hawk_dove,relevant_confidence,topic_international_confidence,topic_economy_confidence,topic_financial_markets_confidence,topic_consumer_confidence,topic_housing_confidence,topic_labor_confidence,topic_inflation_confidence,hawk_dove_confidence,_reviewed,speaker_,speaker__confidence,speaker__reasoning,speaker__model,speaker__temp,speaker__config_id
3612.0,3612.0,134.0,REUZLCT1UM0W,"*GEORGE: RATE-HIKE, BAL-SHEET CUT PACE NEEDS BALANCE VS ECONOMY",2022-07-11 14:00:00.001000+00:00,1,,1.0,,,,,,0.0,95.0,100.0,90.0,80.0,100.0,100.0,100.0,100.0,85.0,1,george,0.9,"The headline begins with 'GEORGE', indicating that this individual is the primary speaker being quoted. The format follows the pattern of '[LASTNAME]: [ACTION]...' which is common for speaker identification.",openai/gpt-4o-mini,0.1,
3613.0,3613.0,,REX6R8T1UM0Y,*REPEAT: BARKIN SAYS TOO SOON TO JUDGE 50 OR 75 BPS FOR JULY,2022-07-12 18:16:20.936000+00:00,1,,,,,,,0.0,2.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,60.0,70.0,1,barkin,0.95,"The headline follows the 'Simple Format' where the speaker is identified as 'BARKIN SAYS...', allowing for direct extraction of the lastname.",openai/gpt-4o-mini,0.1,
3614.0,3614.0,,REPHQ9DWX2PY,*WILLIAMS SEES UNEMPLOYMENT RISING TO SOMEWHAT ABOVE 4% IN 2023,2022-07-08 15:00:00.006000+00:00,1,,-1.0,,-1.0,,-1.0,,0.0,90.0,100.0,85.0,100.0,80.0,100.0,95.0,100.0,80.0,1,williams,0.9,"The headline starts with 'WILLIAMS SEES', indicating that Williams is the speaker based on the common pattern where the person's lastname is directly mentioned followed by an action.",openai/gpt-4o-mini,0.1,
3615.0,3615.0,14.0,RF0OPWT0AFB4,*FED'S WALLER: YOU DON'T WANT TO REALLY OVERDUE THE RATE HIKES,2022-07-14 15:37:08.241000+00:00,1,,-1.0,-1.0,,,,-1.0,2.0,95.0,100.0,80.0,85.0,100.0,100.0,100.0,75.0,90.0,1,waller,0.95,"The speaker is identified as 'WALLER' in the format '*FED'S [LASTNAME]', which fits the common pattern for Federal Reserve headlines.",openai/gpt-4o-mini,0.1,
3616.0,3616.0,,RF0OKNT0G1KW,*WALLER: JUNE CPI ANCHORED MY VIEW ON NEED FOR 75 BP JULY HIKE,2022-07-14 15:33:59.159000+00:00,1,,0.0,1.0,-1.0,,,-2.0,2.0,95.0,100.0,80.0,65.0,65.0,100.0,100.0,90.0,85.0,1,waller,0.9,"The speaker in the headline is identified as 'WALLER', which follows the 'SIMPLE FORMAT' of '[LASTNAME] SAYS...'. The context indicates that this is a statement made by an individual, specifically a Federal Reserve official.",openai/gpt-4o-mini,0.1,
3617.0,3617.0,,REZ0H2T0G1KW,"*FED'S BOSTIC: JUNE CPI IS CONCERNING, `EVERYTHING IS IN PLAY’",2022-07-13 18:00:00.007000+00:00,1,,,,,,,-1.0,1.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,80.0,1,bostic,0.95,The headline follows the 'FED Format' pattern where 'FED'S' is followed by the lastname 'BOSTIC'. This indicates that Bostic is the speaker being quoted.,openai/gpt-4o-mini,0.1,
3618.0,3618.0,1810.0,RFMTO0T0G1KW,*FED SAYS FOMC MEETING BEGAN AT 10:30 A.M. AS SCHEDULED,2022-07-26 14:31:12.440000+00:00,0,,,,,,,,,,,,,,,,,,1,fed,1.0,"The headline explicitly states 'FED SAYS', indicating that the speaker is the Federal Reserve itself, rather than an individual.",openai/gpt-4o-mini,0.1,
3619.0,3619.0,300.0,RFOZULT0AFB4,*POWELL: WILL CONTINUE TO USE TOOLS TO ALIGN DEMAND AND SUPPLY,2022-07-27 18:39:57.100000+00:00,1,,1.0,0.0,,,,1.0,1.0,85.0,100.0,70.0,60.0,100.0,100.0,100.0,75.0,65.0,1,powell,0.95,"I identified the speaker as 'Powell' from the headline, which follows the 'Simple Format' pattern where the person's name is directly stated at the beginning, indicating that he is the one speaking.",openai/gpt-4o-mini,0.1,
3620.0,3620.0,669.0,RFP0JCT1UM0W,*POWELL: HAVE CREATED STRONG RULES TO SUPPORT PUBLIC TRUST,2022-07-27 18:54:48.581000+00:00,0,,,,,,,,,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1,powell,0.95,"The headline starts with 'POWELL', which directly indicates the speaker's name in a simple format. This aligns with the pattern of '[LASTNAME] SAYS...'. Therefore, I extracted 'powell' as the speaker.",openai/gpt-4o-mini,0.1,
3621.0,3621.0,988.0,RFOZY4T1UM0W,*POWELL: SIGNIFICANT ADDITIONAL TIGHTENING IN PIPELINE,2022-07-27 18:42:04.683000+00:00,1,,0.0,0.0,,-1.0,,-1.0,2.0,98.0,100.0,90.0,95.0,85.0,85.0,100.0,90.0,98.0,1,powell,0.9,"The headline starts with 'POWELL', indicating that he is the speaker being quoted. This corresponds to the 'Simple Format' where the lastname is presented directly.",openai/gpt-4o-mini,0.1,
3622.0,3622.0,132.0,RFOZRST1UM0W,*POWELL: WOULDN'T HESITATE TO DO LARGER MOVE IF NEEDED,2022-07-27 18:38:16.385000+00:00,1,,1.0,1.0,,,,-1.0,2.0,85.0,100.0,75.0,68.0,100.0,100.0,100.0,62.0,77.0,1,powell,0.95,"The speaker identified in the headline is 'POWELL', which follows the Common Patterns for speaker identification as it directly references the individual with the title format. Therefore, the lastname extracted is 'powell'.",openai/gpt-4o-mini,0.1,
3623.0,3623.0,87.0,RFP15MT0G1KZ,*POWELL: BALANCE-SHEET PLAN IS BROADLY ON TRACK,2022-07-27 19:08:10.719000+00:00,1,,0.0,1.0,,,,,0.0,80.0,100.0,80.0,70.0,100.0,100.0,100.0,100.0,75.0,1,powell,0.9,"The speaker is identified as 'POWELL' in the headline, which follows the common pattern of '[LASTNAME]: ...'. The lastname 'powell' is directly referenced as the speaker.",openai/gpt-4o-mini,0.1,
3624.0,3624.0,,RFP0VNT0AFB4,*POWELL: LABOR MARKET SHOWING MODESTLY SLOWER JOB CREATION,2022-07-27 19:02:11.137000+00:00,1,,,,,,-1.0,,0.0,90.0,100.0,100.0,100.0,100.0,100.0,85.0,100.0,70.0,1,powell,0.95,"I identified the speaker as 'Powell' from the headline. The format used is a simple format where the speaker's full name is mentioned followed by a colon, indicating that 'Powell' is the primary speaker being quoted.",openai/gpt-4o-mini,0.1,
3625.0,3625.0,,RFP0LOT0G1KW,*POWELL: HAVEN'T MADE DECISION ON POINT WHEN TO SLOW RATE HIKES,2022-07-27 18:56:12.116000+00:00,1,,,,,,,,2.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,1,powell,0.95,"The speaker is identified as 'POWELL' in the headline, which follows the action format where the last name is mentioned directly before a colon (:) indicating a statement or quote.",openai/gpt-4o-mini,0.1,
3626.0,3626.0,,RF0M2YT0AFB6,*FED’S WALLER SAYS 75 BPS RATE HIKE IS HIS BASE CASE FOR JULY,2022-07-14 15:00:00.006000+00:00,1,,,2.0,,,,,2.0,95.0,100.0,90.0,85.0,90.0,90.0,90.0,90.0,95.0,1,waller,0.95,The speaker is identified as 'WALLER' in the headline which follows the common pattern 'FED'S [LASTNAME] SAYS...'. This is a clear indication that Waller is the person being quoted.,openai/gpt-4o-mini,0.1,
3627.0,3627.0,,RENWGEDWRGG0,*WALLER: SOME STABLECOINS SHOWED THEIR USE IN RECENT VOLATILITY,2022-07-07 17:55:26.093000+00:00,0,,,,,,,,,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1,waller,0.95,The headline directly states 'WALLER:' indicating that Waller is the speaker. This follows the Simple Format pattern where the speaker's lastname is presented in uppercase followed by a colon.,openai/gpt-4o-mini,0.1,
3628.0,3628.0,,REPFQRDWX2PW,*BRAINARD SAYS FED CLOSELY MONITORING RECENT EVENTS IN CRYPTO,2022-07-08 14:00:00.004000+00:00,0,,,,,,,,,95.0,100.0,100.0,85.0,100.0,100.0,100.0,100.0,100.0,1,brainard,0.95,"The headline includes the phrase 'BRAINARD SAYS', which directly identifies the speaker as Brainard. This fits the common pattern of '[LASTNAME] SAYS...'.",openai/gpt-4o-mini,0.1,
3629.0,3629.0,,RFOZEVT0AFB5,*FEDERAL RESERVE CHAIR JEROME POWELL BEGINS PRESS CONFERENCE,2022-07-27 18:30:31.842000+00:00,0,,,,,,,,,,,,,,,,,,1,powell,0.95,"The headline mentions 'FEDERAL RESERVE CHAIR JEROME POWELL', which follows the Title Format where the speaker's title and name are provided. The last name 'POWELL' was extracted from this context.",openai/gpt-4o-mini,0.1,
3630.0,3630.0,,RFP1XDT0G1KW,*FEDERAL RESERVE CHAIR JEROME POWELL ENDS PRESS CONFERENCE,2022-07-27 19:24:49.334000+00:00,0,,,,,,,,,,,,,,,,,,1,powell,1.0,"The headline identifies Jerome Powell as the Federal Reserve Chair, which directly indicates that he is the primary speaker. I used the 'Title Format' to extract the lastname.",openai/gpt-4o-mini,0.1,
3631.0,3631.0,8.0,RFZQOXDWRGG0,*DALY: STILL POSSIBLE EVERYONE THAT WANTS A JOB CAN GET ONE,2022-08-02 13:55:45.302000+00:00,1,,1.0,,,,1.0,,0.0,95.0,100.0,80.0,100.0,100.0,100.0,90.0,100.0,85.0,1,dal,0.95,The speaker is identified as 'DALY' from the headline. This follows the 'Simple Format' pattern where the lastname is present as the first part of the quote.,openai/gpt-4o-mini,0.1,
3632.0,3632.0,15.0,RFZZYCDWLU6B,*MESTER: FED HAS MORE WORK TO DO TO GET DEMAND-SUPPLY BALANCED,2022-08-02 17:15:48.870000+00:00,1,,-1.0,,1.0,,,-1.0,1.0,90.0,100.0,70.0,100.0,60.0,100.0,100.0,75.0,80.0,1,mester,0.95,"The speaker is identified as 'MESTER', which matches the pattern of a speaker's name directly followed by a colon. The lastname 'MESTER' is extracted and converted to lowercase.",openai/gpt-4o-mini,0.1,
3633.0,3633.0,1013.0,RG1EQRDWX2PU,*BULLARD: US TO SEE POSITIVE GDP GROWTH IN 2H,2022-08-03 11:32:51.199000+00:00,1,,2.0,,,,,,1.0,90.0,100.0,95.0,70.0,70.0,100.0,100.0,100.0,80.0,1,bullard,0.95,"The headline starts with 'BULLARD', indicating that he is the speaker being quoted. This follows the 'Simple Format' where the lastname is presented directly before the colon.",openai/gpt-4o-mini,0.1,
3634.0,3634.0,1118.0,RG1EWCDWX2PS,*BULLARD: I LIKE FRONTLOADING; ENHANCES INF-FIGHTING CREDENTIALS,2022-08-03 11:36:12.096000+00:00,1,,,,,,,-2.0,2.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,90.0,1,bullard,0.95,"The headline starts with 'BULLARD', which directly indicates the speaker's lastname. This fits the 'Simple Format' pattern where the lastname is mentioned first, making it clear that Bullard is the primary speaker.",openai/gpt-4o-mini,0.1,
3635.0,3635.0,,RG5OSDT1UM12,"*US JUNE CONSUMER CREDIT RISES $40.2 BILLION, FED SAYS",2022-08-05 19:00:13.896000+00:00,0,,,,1.0,,,,,90.0,100.0,80.0,70.0,70.0,100.0,100.0,100.0,55.0,1,fed,1.0,"The speaker in the headline is identified as 'FED', which follows the pattern where the speaker is the Federal Reserve itself. This is a clear indication that the statement is coming from the institution rather than an individual.",openai/gpt-4o-mini,0.1,
3636.0,3636.0,,RGV62WDWLU68,*BARKIN EXPECTS INFLATION TO EASE BUT IT MAY BOUNCE AROUND,2022-08-19 13:13:44.267000+00:00,1,,1.0,,,,,1.0,0.0,90.0,100.0,65.0,100.0,100.0,100.0,100.0,70.0,65.0,1,barkin,0.9,"The speaker Barkin is identified by the pattern where a person's last name is mentioned directly without any prefix like 'FED'S' or a title, which fits the 'Simple Format'.",openai/gpt-4o-mini,0.1,
3637.0,3637.0,,RH84GMT0G1KW,*HARKER: DON'T NEED TO SEE RAPID JOBLESS RISE TO EASE INFLATION,2022-08-26 13:07:34.717000+00:00,1,,1.0,,,,0.0,1.0,0.0,95.0,100.0,60.0,100.0,100.0,100.0,80.0,70.0,65.0,1,harker,0.95,"The headline starts with 'HARKER:', which indicates that Harker is the speaker being quoted. This follows the Simple Format pattern of '[LASTNAME] SAYS...'.",openai/gpt-4o-mini,0.1,
3638.0,3638.0,1059.0,RGH5JVT0G1UJ,"*DALY: DON'T WANT TO TIP LABOR MARKET OVER, SO 50BP MAKES SENSE",2022-08-11 23:35:55.825000+00:00,1,,,,,,-1.0,,2.0,95.0,100.0,97.0,95.0,96.0,100.0,92.0,93.0,90.0,1,daley,0.9,"The headline starts with 'DALY', indicating that the speaker is likely Mary Daly, the president of the San Francisco Federal Reserve. This fits the simple format pattern where the lastname is given directly.",openai/gpt-4o-mini,0.1,
3639.0,3639.0,1436.0,RGH5GZT0AFB4,*DALY: I HAVE AN OPEN MIND ON WHETHER 75 BPS FOR SEPT NEEDED,2022-08-11 23:34:11.231000+00:00,1,,,,,,,,2.0,,,,,,,,,,1,daley,0.9,"The headline starts with 'DALY', which indicates the speaker's name. The pattern used here is the 'Simple Format' where the speaker's lastname is directly mentioned before the colon.",openai/gpt-4o-mini,0.1,
3640.0,3640.0,1503.0,RGRTB0DWRGG0,"*FED'S BOWMAN: LABOR DEMAND STILL STRONG, ABUNDANT JOB VACANCIES",2022-08-17 18:20:00+00:00,1,,,,,,2.0,1.0,1.0,,,,,,,,,,1,bowman,0.95,"The headline follows the 'FED Format' pattern, where 'FED'S' is followed by the speaker's lastname 'BOWMAN'. Thus, I extracted 'bowman' as the speaker.",openai/gpt-4o-mini,0.1,
3641.0,3641.0,,RG3QPLDWRGG2,"*MESTER: NASCENT SIGNS OF JOB MKT COOLING OFF, NOT WIDESPREAD",2022-08-04 17:49:00.002000+00:00,1,,,,,,-1.0,,0.0,90.0,100.0,70.0,100.0,80.0,100.0,75.0,100.0,70.0,1,mester,0.95,"The headline starts with 'MESTER:', indicating that she is the primary speaker being quoted. This follows the 'Title Format' pattern where only the lastname is needed after the title.",openai/gpt-4o-mini,0.1,
3642.0,3642.0,,RGV60YDWRGG2,*BARKIN: FED WILL DO WHAT IT TAKES TO LOWER INFLATION TO 2%,2022-08-19 13:12:34.658000+00:00,1,,,,,,,-1.0,2.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,70.0,1,barkin,0.95,"The headline starts with 'BARKIN', which indicates the speaker's lastname followed by a colon. This fits the 'Title Format' where the speaker's name is mentioned directly before their comments.",openai/gpt-4o-mini,0.1,
3643.0,3643.0,,RG3QPLDWRGG4,*MESTER: FORWARD GUIDANCE IN NEW FRAMEWORK WAS A BIT TOO STRICT,2022-08-04 17:49:00.004000+00:00,1,,0.0,0.0,0.0,,0.0,0.0,0.0,90.0,100.0,60.0,60.0,60.0,100.0,60.0,60.0,75.0,1,mester,0.95,"The speaker's lastname 'Mester' is clearly indicated at the beginning of the headline, following the pattern '*[LASTNAME]: ...', which directly identifies her as the speaker.",openai/gpt-4o-mini,0.1,
3644.0,3644.0,423.0,RH85QAT1UM0W,"*BOSTIC: WILL BE STABLE, RESOLUTE AND SURE ABOUT POLICY",2022-08-26 13:34:58.915000+00:00,0,,,,,,,,,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1,bostic,0.9,"The headline starts with 'BOSTIC', which indicates that this is the primary speaker being quoted or referenced. This follows the 'Simple Format' where the lastname is presented directly.",openai/gpt-4o-mini,0.1,
3645.0,3645.0,530.0,RH84HXT0G1KW,*HARKER: NO. 1 RISK IS UNANCHORING INFLATION EXPECTATIONS,2022-08-26 13:08:21.675000+00:00,1,,-1.0,,-1.0,,,-2.0,2.0,95.0,100.0,80.0,100.0,70.0,100.0,100.0,90.0,85.0,1,harker,0.9,"The headline starts with 'HARKER', indicating that he is the speaker being quoted, which fits the Simple Format pattern.",openai/gpt-4o-mini,0.1,
3646.0,3646.0,1495.0,RH849YT0G1KW,*HARKER: WE NEED TO GET INFLATION UNDER CONTROL,2022-08-26 13:03:34.534000+00:00,1,,,,,,,-2.0,1.0,,,,,,,,,,1,harker,0.9,"The speaker is identified as 'HARKER' in the headline, which follows the pattern of '[LASTNAME]: [SPEECH]'. Therefore, the lastname extracted is 'harker'.",openai/gpt-4o-mini,0.1,
3648.0,3648.0,,RH85YVT0AFB4,"*BOSTIC: CONCERNS ARE WEIGHTED TO INFLATION, NOT LABOR MARKET",2022-08-26 13:40:08.012000+00:00,1,,,,,,2.0,-1.0,2.0,95.0,100.0,100.0,100.0,100.0,100.0,80.0,80.0,70.0,1,bostic,0.95,"The headline starts with 'BOSTIC', indicating that he is the speaker being quoted. This follows the 'Simple Format' pattern where the lastname is presented first.",openai/gpt-4o-mini,0.1,
3649.0,3649.0,,RGTN7VDWX2PV,*GEORGE: THE CASE FOR CONTINUING TO RAISE RATES REMAINS STRONG,2022-08-18 17:28:43.378000+00:00,1,,1.0,-1.0,,,,-1.0,2.0,95.0,100.0,75.0,60.0,100.0,100.0,100.0,80.0,90.0,1,george,0.9,"The speaker is identified as 'GEORGE' from the headline, fitting the Simple Format pattern where the lastname is directly mentioned.",openai/gpt-4o-mini,0.1,
3650.0,3650.0,371.0,RHE17RDWLU68,*BRAINARD SEES LAUNCH OF FEDNOW PAYMENT SERVICE MAY-JULY 2023,2022-08-29 18:15:00+00:00,0,,,,,,,,,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1,brainard,0.95,"The speaker in the headline is identified as 'BRAINARD', which follows the 'Action Format' pattern where the lastname is stated first and indicates the individual is making a statement or observation.",openai/gpt-4o-mini,0.1,
3651.0,3651.0,1594.0,RHFQ3ZDWX2PT,"*BARKIN: FED FOCUSED ON GETTING INFLATION DOWN, NOT LABOR MARKET",2022-08-30 15:38:23.766000+00:00,1,,,,,,-1.0,-2.0,2.0,,,,,,,,,,1,barkin,0.9,"The headline starts with 'BARKIN:', indicating that Barkin is the speaker being quoted. This follows the 'Simple Format' pattern.",openai/gpt-4o-mini,0.1,
3652.0,3652.0,52.0,RHFMUFDWRGG5,*BOSTIC SEES RISKS TO MOVING TOO AGGRESSIVELY AND TOO TIMIDLY,2022-08-30 15:00:00.007000+00:00,1,,0.0,,,,,0.0,0.0,95.0,100.0,85.0,100.0,100.0,100.0,100.0,80.0,95.0,1,bostic,0.95,"The speaker is identified as 'BOSTIC' in the headline, which follows the 'Action Format' pattern where '[LASTNAME] SEES...' indicates the speaker's action.",openai/gpt-4o-mini,0.1,
3653.0,3653.0,,RHFOLWDWLU6A,*WILLIAMS: FED FOCUSED ON GETTING INFLATION BACK DOWN TO 2%,2022-08-30 15:05:56.962000+00:00,1,,0.0,0.0,0.0,,,-1.0,2.0,95.0,100.0,90.0,90.0,90.0,100.0,100.0,95.0,90.0,1,williams,0.95,The speaker is identified as 'WILLIAMS' in the headline. This fits the 'Simple Format' where the lastname is mentioned directly before the colon.,openai/gpt-4o-mini,0.1,
3654.0,3654.0,194.0,RHULBCT1UM0X,*BRAINARD SAYS RISKS WILL BECOME MORE TWO-SIDED `AT SOME POINT’,2022-09-07 16:40:00.007000+00:00,1,,0.0,0.0,,,,,0.0,85.0,100.0,70.0,70.0,100.0,100.0,100.0,100.0,75.0,1,brainard,0.95,"The speaker's lastname 'BRAINARD' is clearly stated in the headline, following the common pattern of '[LASTNAME] SAYS...' which directly identifies the speaker.",openai/gpt-4o-mini,0.1,
3655.0,3655.0,551.0,RHUNKAT0AFB4,*BRAINARD CITES NEED FOR CLEAR REGULATORY GUARDRAILS FOR CRYPTO,2022-09-07 17:07:22.348000+00:00,0,,,,,,,,,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1,brainard,0.95,The headline follows the 'Simple Format' where the speaker is directly named at the beginning. 'BRAINARD' is clearly identified as the speaker without any additional context suggesting otherwise.,openai/gpt-4o-mini,0.1,
3656.0,3656.0,619.0,RHW85TT0G1KX,*POWELL: DON'T WANT TO SEE FED MANDATE NARROWED OR BROADENED,2022-09-08 13:29:53.263000+00:00,0,,,,,,,,,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1,powell,0.9,"The headline starts with 'POWELL' followed by a colon, indicating that Powell is the speaker. This fits the pattern of 'Simple Format' where the person's last name is mentioned directly.",openai/gpt-4o-mini,0.1,
3657.0,3657.0,1548.0,RHWH1NT0AFB4,*FED'S EVANS SAYS HE EXPECTS TO HOLD JOBLESS RATE TO 4.5%,2022-09-08 16:41:47.486000+00:00,1,,,,,,-1.0,,0.0,,,,,,,,,,1,evans,0.95,"The headline follows the 'FED Format' pattern, specifically indicating that it is quoting 'FED'S EVANS'. I identified 'EVANS' as the speaker's lastname.",openai/gpt-4o-mini,0.1,
3658.0,3658.0,,RHW775T0AFB5,*POWELL: WOULDN'T HAVE SEEN SUCH HIGH INFLATION WITHOUT COVID,2022-09-08 13:09:05.913000+00:00,1,,-1.0,,,,,-1.0,0.0,95.0,100.0,90.0,100.0,100.0,100.0,100.0,95.0,90.0,1,powell,0.95,"The speaker is identified as 'POWELL' from the headline, which follows the Simple Format pattern where the lastname is directly stated before the colon.",openai/gpt-4o-mini,0.1,
3659.0,3659.0,,RHWNGRT1UM0Z,"*US JULY CONSUMER CREDIT RISES $23.8 BILLION, FED SAYS",2022-09-08 19:00:27.319000+00:00,0,,,,,,,,,80.0,100.0,100.0,100.0,70.0,100.0,100.0,100.0,100.0,1,fed,1.0,"The headline states 'FED SAYS', which indicates that the speaker is the Federal Reserve itself, following the specified pattern for identifying the speaker.",openai/gpt-4o-mini,0.1,
3660.0,3660.0,1659.0,RHYBY0T1UM0W,*WALLER: WILL WATCH TO SEE IF FED QT IMPACTING LONGER-TERM RATES,2022-09-09 16:46:48.746000+00:00,1,,,-1.0,,,,,0.0,,,,,,,,,,1,waller,0.9,The speaker is identified as 'WALLER' in the headline. This follows the Simple Format pattern where the lastname is directly mentioned followed by a colon.,openai/gpt-4o-mini,0.1,
3661.0,3661.0,55.0,RHY8Q2T1UM0Y,*WALLER BACKS HIKING UNTIL COMPELLING EVIDENCE PRICES COOLING,2022-09-09 16:00:00.022000+00:00,1,,,0.0,,,,-2.0,2.0,95.0,100.0,100.0,80.0,100.0,100.0,100.0,95.0,90.0,1,waller,0.9,"The headline mentions 'WALLER BACKS HIKING', indicating that Waller is the speaker. The format used here follows the Simple Format, where the person's last name is stated directly.",openai/gpt-4o-mini,0.1,
3662.0,3662.0,,RHY2GDT0G1KZ,*BULLARD URGES MORE FRONT-LOADING: `SOONER IS BETTER’,2022-09-09 13:25:00.003000+00:00,1,,,,,,,,2.0,70.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,60.0,1,bullard,1.0,"The speaker identified is Bullard, as the headline starts with 'BULLARD URGES...', which follows the Simple Format pattern '[LASTNAME] SAYS...'. This clearly indicates that Bullard is the speaker.",openai/gpt-4o-mini,0.1,
3663.0,3663.0,461.0,RIKPBNT0G1KW,*POWELL: MAY SLOW PACE OF HIKES AT SOME POINT TO ASSESS EFFECTS,2022-09-21 18:42:59.493000+00:00,1,,1.0,-1.0,,,,0.0,0.0,95.0,100.0,80.0,85.0,100.0,100.0,100.0,75.0,90.0,1,powell,0.95,"The headline starts with 'POWELL:', indicating that he is the speaker being quoted. This fits the Simple Format pattern where the lastname is directly mentioned before a colon.",openai/gpt-4o-mini,0.1,
3664.0,3664.0,1191.0,RIKQ8FT1UM0W,*POWELL: THERE ISN'T A PAINLESS WAY TO GET INFLATION BEHIND US,2022-09-21 19:02:39.095000+00:00,1,,,,-1.0,,,-2.0,1.0,95.0,100.0,100.0,100.0,70.0,100.0,100.0,95.0,90.0,1,powell,0.9,"The speaker is identified as 'POWELL' at the beginning of the headline, fitting the Simple Format pattern where '[LASTNAME] SAYS...'. The use of 'POWELL' as a standalone name indicates it is the primary speaker being quoted.",openai/gpt-4o-mini,0.1,
3665.0,3665.0,76.0,RIKQL0T0G1L0,*POWELL: HOUSING MARKET MAY HAVE TO GO THROUGH CORRECTION,2022-09-21 19:10:12.384000+00:00,1,,-1.0,-1.0,-1.0,-2.0,,,1.0,95.0,100.0,85.0,80.0,80.0,96.0,100.0,100.0,80.0,1,powell,0.9,"The headline indicates that Powell is speaking about the housing market, following the structure of 'LASTNAME: ...' which clearly identifies him as the speaker.",openai/gpt-4o-mini,0.1,
